,sample,strain,ref_file,condition,fastq1,fastq2,growth_media,og_strains,day,well
220,D7-DAY2_S71,C5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/C5_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/C5.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/C5.strict_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D7
221,D7-DAY2_S71,C5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/C5_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/C5.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/C5.permissive_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D7
222,D7-DAY2_S71,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/E3.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/E3.strict_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D7
223,D7-DAY2_S71,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/E3.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D7-DAY2_S71/E3.permissive_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D7
224,D8-DAY2_S74,D5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D5_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/D5.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/D5.strict_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D8
225,D8-DAY2_S74,D5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D5_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/D5.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/D5.permissive_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D8
226,D8-DAY2_S74,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/E3.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/E3.strict_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D8
227,D8-DAY2_S74,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/E3.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/D8-DAY2_S74/E3.permissive_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,D8
228,E5-DAY2_S81,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/B8.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/B8.strict_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E5
229,E5-DAY2_S81,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/B8.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/B8.permissive_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E5
230,E5-DAY2_S81,D2,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D2_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/D2.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/D2.strict_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E5
231,E5-DAY2_S81,D2,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D2_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/D2.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/D2.permissive_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E5
232,E5-DAY2_S81,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/E3.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/E3.strict_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E5
233,E5-DAY2_S81,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/E3.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E5-DAY2_S81/E3.permissive_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E5
234,E6-DAY2_S84,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/B8.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/B8.strict_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E6
235,E6-DAY2_S84,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/B8.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/B8.permissive_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E6
236,E6-DAY2_S84,D2,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D2_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D2.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D2.strict_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E6
237,E6-DAY2_S84,D2,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D2_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D2.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D2.permissive_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E6
238,E6-DAY2_S84,D5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D5_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D5.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D5.strict_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E6
239,E6-DAY2_S84,D5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D5_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D5.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E6-DAY2_S84/D5.permissive_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E6
240,E7-DAY2_S87,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/B8.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/B8.strict_R2.fastq.gz,PH,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E7
241,E7-DAY2_S87,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/B8.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/B8.permissive_R2.fastq.gz,PH,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E7
242,E7-DAY2_S87,C5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/C5_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/C5.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/C5.strict_R2.fastq.gz,PH,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E7
243,E7-DAY2_S87,C5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/C5_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/C5.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E7-DAY2_S87/C5.permissive_R2.fastq.gz,PH,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E7
244,E8-DAY2_S90,C5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/C5_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/C5.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/C5.strict_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E8
245,E8-DAY2_S90,C5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/C5_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/C5.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/C5.permissive_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E8
246,E8-DAY2_S90,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/E3.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/E3.strict_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E8
247,E8-DAY2_S90,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/E3.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/E8-DAY2_S90/E3.permissive_R2.fastq.gz,CHL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,E8
248,F3-DAY2_S95,D5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D5_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/D5.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/D5.strict_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F3
249,F3-DAY2_S95,D5,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D5_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/D5.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/D5.permissive_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F3
250,F3-DAY2_S95,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/E3.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/E3.strict_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F3
251,F3-DAY2_S95,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/E3.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F3-DAY2_S95/E3.permissive_R2.fastq.gz,ALA,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F3
252,F4-DAY2_S98,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/B8.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/B8.strict_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F4
253,F4-DAY2_S98,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/B8.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/B8.permissive_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F4
254,F4-DAY2_S98,D2,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D2_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/D2.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/D2.strict_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F4
255,F4-DAY2_S98,D2,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/D2_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/D2.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/D2.permissive_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F4
256,F4-DAY2_S98,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/E3.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/E3.strict_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F4
257,F4-DAY2_S98,E3,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/E3_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/E3.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F4-DAY2_S98/E3.permissive_R2.fastq.gz,GLU,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F4
258,F5-DAY2_S101,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,strict,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F5-DAY2_S101/B8.strict_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F5-DAY2_S101/B8.strict_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F5
259,F5-DAY2_S101,B8,/scicore/home/nimwegen/bojani0000/Gene_clustering_algorithms/pan-genome-analysis/data/E_coli_backup4/input_GenBank/B8_pilon_round_4_annotated.gbk,permissive,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F5-DAY2_S101/B8.permissive_R1.fastq.gz,/scicore/home/nimwegen/bojani0000/20260806-dna-rna-deconvolution-pipeline/breseq_strain_assignment_pipeline/OUTPUT_breseq_assignment/fastq/F5-DAY2_S101/B8.permissive_R2.fastq.gz,NACL,"['K12', 'B8', 'D2', 'C5', 'H1', 'D5', 'E3']",2,F5
